Person A,Person B,Predicted Strength
2023CSB1150,2023CSB1115,0.9850441369583087
2023CSB1150,2023MCB1311,0.995517534390275
2023CSB1150,2023CSB1135,0.9843805122703762
2023CSB1150,2022MCB1318,0.983305739656893
2023CSB1150,2023CSB1174,0.9989345686437934
2023CSB1150,2022CSB1072,0.991264884785382
2023CSB1150,2023CSB1114,0.9881477196300699
2023CSB1150,2023CSB1148,0.9945417208483127
2023CSB1150,2023CSB1107,0.9856591195007255
2023CSB1150,2023CSB1104,0.98238195176795
2023CSB1150,2023CSB1133,0.9916405043560376
2023CSB1150,2023MCB1305,0.9901009432781432
2023CSB1150,2023MCB1319,1.00133972022302
2023CSB1150,2020MCB1225,1.0022176371196037
2023CSB1150,2023CSB1125,0.9902024518212836
2023CSB1150,2023CSB1141,1.002402575301932
2023CSB1150,2022CSB1078,0.9755864431627751
2023CSB1150,2023CSB1109,0.9868236171865931
2023CSB1150,2023CSB1138,0.9950860869377854
2023CSB1150,2022CSB1168,0.9851120568751215
2023CSB1150,2023MCB1286,1.073337852769097
2023CSB1150,2022CSB1150,0.9735778868987397
2023CSB1150,2023CSB1172,0.9898829994032929
2023CSB1150,2023CSB1110,0.9850550230005412
2023CSB1150,2023MCB1296,0.9896485917775568
2023CSB1150,2023MCB1302,0.9890799795299419
2023CSB1150,2023CSB1100,0.9889455605149818
2023CSB1150,2023CSB1108,0.9850185507189246
2023CSB1150,2023CSB1116,0.9845910691872102
2023CSB1150,2023MCB1312,0.9912771377885261
2023CSB1150,2023CSB1103,0.9789698599375997
2023CSB1150,2023CSB1152,0.9853511241638017
2023CSB1150,2023MCB1289,0.9886888838425166
2023CSB1150,2022CSB1319,0.9943738883775292
2023CSB1150,2023CSB1119,0.986995268966735
2023CSB1150,2023CSB1161,0.9769362358832968
2023CSB1150,2023MCB1313,0.9905374808003945
2023CSB1150,2023CSB1140,0.9755713165925172
2023CSB1150,2022CSB1314,0.9931825356415145
2023CSB1150,2023CSB1121,0.9935328615464656
2023CSB1150,2023MCB1314,0.9886046968186852
2023CSB1150,2023MCB1308,0.986959251022056
2023CSB1150,2023CSB1111,0.9764964119731661
2023CSB1150,2023CSB1105,0.9994654519577912
2023CSB1150,2023CSB1127,0.9890323230138605
2023CSB1150,2022CSB1157,0.9846335852615602
2023CSB1150,2023CSB1098,0.9894117903901386
2023CSB1150,2023CSB1166,0.9905921311894935
2023CSB1150,2022MCB1254,0.9862062952312881
2023CSB1150,2023CSB1158,0.9867267022287501
2023CSB1150,2023CSB1129,1.000941670655009
2023CSB1150,2023CSB1113,0.9880142978036927
2023CSB1150,2023MCB1293,0.9849456321720592
2023CSB1150,2023CSB1173,0.9902039071924454
2023CSB1150,2022CSB1091,0.9926969542643905
2023CSB1150,2023CSB1171,0.9839695067331956
2023CSB1150,2022CSB1070,1.0261818109556076
2023CSB1150,2023CSB1160,0.9781660695465221
2023CSB1150,2023CSB1118,0.995068361257792
2023CSB1150,2023CSB1124,0.9738796000370104
2023CSB1150,2023MCB1309,0.986068560900148
2023CSB1150,2023CSB1126,0.9911081217538797
2023CSB1150,2023CSB1131,0.9954242642262965
2023CSB1150,2023CSB1128,0.9864663695403921
2023CSB1150,2023CSB1153,0.9539765448086156
2023CSB1150,2022CSB1297,0.9896105760433157
2023CSB1150,2023MCB1303,0.9886962113483451
2023CSB1150,2022MCB1337,0.9845591350545615
2023CSB1150,2023MCB1290,0.9886719243014835
2023CSB1150,2021CSB1121,0.9703630552422975
2023CSB1150,2023MCB1318,0.9955286893865998
2023CSB1150,2022MCB1380,0.9828473735202033
2023CSB1150,2023MCB1292,0.9848036617753819
2023CSB1150,2022CSB1136,0.985981961422724
2023CSB1150,2023CSB1134,0.9917310570109693
2023CSB1150,2023CSB1170,0.9772061371836429
2023CSB1102,2023MCB1294,0.9950100728012006
2023CSB1102,2023CSB1150,0.9760502171896387
2023CSB1102,2023CSB1102,1.0098695604338215
2023CSB1102,2023CSB1112,0.9999324955745947
2023CSB1102,2023CSB1167,1.2718444830575193
2023CSB1102,2023MCB1285,0.9987441539685116
2023CSB1102,2023CSB1142,1.0173843169611787
2023CSB1102,2023MCB1299,0.9934311524208707
2023CSB1102,2023CSB1147,0.9880865502906476
2023CSB1102,2023CSB1097,0.9659480072431992
2023CSB1102,2022CSB1202,0.996368532202371
2023CSB1102,2022CSB1329,0.9345731652577447
2023CSB1102,2023CSB1130,0.969180507017925
2023CSB1102,2023MCB1307,1.0055365375041145
2023CSB1102,2023MCB1298,0.9978773746395404
2023CSB1102,2023CSB1165,1.0556087580873432
2023CSB1102,2022MCB1363,0.9775823231004132
2023CSB1102,2023CSB1144,0.9897313033497006
2023CSB1102,2023MCB1304,1.0342360179845749
2023CSB1102,2023MCB1284,0.9846048501760011
2023CSB1102,2023CSB1137,0.9669362225379308
2023CSB1102,2021CSB1122,0.9810495823145715
2023CSB1102,2022CSB1002,0.9782072642524815
2023CSB1102,2023MCB1291,0.9869523538027729
2023CSB1102,2023CSB1099,0.9974642237285214
2023CSB1102,2023CSB1156,1.0053788082306379
2023CSB1102,2023CSB1101,1.0250782665713014
2023CSB1102,2023CSB1106,0.9817532925001397
2023CSB1102,2023CSB1159,0.9867428994273303
2023CSB1102,2023CSB1163,0.9891392897674982
2023CSB1102,2023MCB1300,0.974763571429757
2023CSB1102,2023CSB1123,0.9768571424205192
2023CSB1102,2022CSB1141,1.0029255515411508
2023CSB1102,2023CSB1132,0.9836750049994907
2023CSB1102,2023CSB1096,0.9810437662293345
2023CSB1102,2023CSB1168,1.0014555116803088
2023CSB1102,2023MCB1317,0.9819530623290363
2023CSB1102,2023CSB1169,1.0093830200790201
2023CSB1102,2023MCB1297,0.9991817842883344
2023CSB1102,2023CSB1120,0.9551199230159169
2023CSB1102,2023MCB1315,0.997383363091353
2023CSB1102,2023CSB1122,0.9863898348866091
2023CSB1102,2023CSB1117,1.0011796883939679
2023CSB1102,2023CSB1139,0.9675476824348016
2023CSB1102,2023CSB1115,1.0168509625897917
2023CSB1102,2023MCB1316,0.9686871778892904
2023CSB1102,2023MCB1311,0.9876532052953271
2023CSB1102,2023CSB1136,1.003222578871194
2023CSB1102,2023CSB1135,1.0055176869438711
2023CSB1102,2022MCB1318,0.9890483602366547
2023CSB1102,2023CSB1174,0.9586901827214788
2023CSB1102,2022CSB1106,0.9670732606158576
2023CSB1102,2023MCB1301,0.9898366954554373
2023CSB1102,2023MCB1310,1.0063274568670026
2023CSB1102,2022CSB1072,1.084473177900647
2023CSB1102,2023CSB1145,0.9864589652895702
2023CSB1102,2023CSB1114,0.9506347412261731
2023CSB1102,2023CSB1148,1.0094977691524445
2023CSB1102,2023CSB1107,1.0058800134658061
2023CSB1102,2023MCB1305,0.9741497074013061
2023CSB1102,2023MCB1319,0.9742803973456432
2023CSB1102,2020MCB1225,0.9772963119224392
2023CSB1102,2023MCB1288,1.0048275053141265
2023CSB1102,2023CSB1125,0.9634763537783633
2023CSB1102,2023CSB1141,0.9345703801695552
2023CSB1102,2022CSB1078,1.0093554301295895
2023CSB1102,2023CSB1109,0.9839597801120862
2023CSB1102,2023CSB1138,0.9764276003335386
2023CSB1102,2022CSB1168,0.9863695748803418
2023CSB1102,2023MCB1286,0.9881806354461444
2023CSB1102,2022CSB1150,1.0891460780038893
2023CSB1102,2023CSB1172,0.9656976112600333
2023CSB1102,2023CSB1110,0.9772068950358779
2023CSB1102,2023MCB1296,1.0304399420115815
2023CSB1102,2023MCB1302,0.9868599778803093
2023CSB1102,2023CSB1146,0.9781823165403981
2023CSB1102,2023MCB1312,0.9867429707809725
2023CSB1102,2023CSB1152,0.9860494011290519
2023CSB1102,2023MCB1289,0.9884255849021264
2023CSB1102,2022CSB1319,0.9878072977381906
2023CSB1102,2023CSB1092,0.9807172014401668
2023CSB1102,2023CSB1119,0.9934768107977108
2023CSB1102,2023CSB1161,1.0277579677968562
2023CSB1102,2023MCB1313,0.9955972766267263
2023CSB1102,2023MCB1306,0.9980218950433297
2023CSB1102,2022CSB1314,0.9530263821095449
2023CSB1102,2023MCB1314,0.9779244311816998
2023CSB1102,2023MCB1308,0.9817329666084271
2023CSB1102,2023CSB1111,1.039121646544795
2023CSB1102,2023CSB1127,1.019489633616481
2023CSB1102,2023CSB1151,0.9910699242781708
2023CSB1102,2023CSB1098,0.9848831972838841
2023CSB1102,2023CSB1166,0.9792232709403613
2023CSB1102,2022MCB1254,0.9973559206839813
2023CSB1102,2023CSB1158,0.9487101556486783
2023CSB1102,2023CSB1154,0.9618514901672744
2023CSB1102,2023CSB1129,1.0177985759439645
2023CSB1102,2023CSB1113,0.984446654615313
2023CSB1102,2023MCB1293,0.9738617101337185
2023CSB1102,2023CSB1173,0.9844498985409604
2023CSB1102,2022CSB1091,1.0290137999423317
2023CSB1102,2023CSB1171,1.0030619191715702
2023CSB1102,2022CSB1070,0.9146805822914971
2023CSB1102,2023CSB1160,0.9671206153713333
2023CSB1102,2023CSB1124,0.9973048455636725
2023CSB1102,2023MCB1309,0.9870499348642613
2023CSB1102,2023CSB1126,0.992034542522169
2023CSB1102,2023CSB1131,1.0090408787428649
2023CSB1102,2023CSB1128,1.0048879338471075
2023CSB1102,2023CSB1153,0.9302345884815506
2023CSB1102,2022CSB1297,1.0550139470652338
2023CSB1102,2023MCB1295,0.9895273290281427
2023CSB1102,2023MCB1303,0.9936278013390074
2023CSB1102,2022MCB1337,1.0322160469984138
2023CSB1102,2023MCB1290,0.9749261668986401
2023CSB1102,2021CSB1121,0.9981663519231749
2023CSB1102,2023MCB1318,0.9274895686681943
2023CSB1102,2023CSB1149,0.981064452684517
2023CSB1102,2022MCB1380,1.0051206690323917
2023CSB1102,2023MCB1292,0.94328208506435
2023CSB1102,2023CSB1162,0.9951384665087443
2023CSB1102,2022CSB1136,0.9960362896284677
2023CSB1102,2023CSB1134,0.9479332504381358
2023CSB1102,2023CSB1170,0.9899047334459763
2023CSB1102,2023MCB1287,0.9786760674265279
2023CSB1102,2023CSB1143,0.9782079384442823
2023CSB1102,2023CSB1155,1.0314585968990673
2023CSB1112,2023MCB1294,0.9891480004541539
2023CSB1112,2023CSB1150,0.9873748015532414
2023CSB1112,2023CSB1102,0.9915401169079593
2023CSB1112,2023CSB1112,0.9827451224817911
2023CSB1112,2023CSB1167,1.19222268398856
2023CSB1112,2023MCB1285,0.9931351209193627
2023CSB1112,2023CSB1164,0.9958748292110158
2023CSB1112,2023CSB1142,0.9955201486565388
2023CSB1112, ,0.9894213792789683
2023CSB1112,2023MCB1299,0.9873445588471685
2023CSB1112,2023CSB1097,0.9795206187447744
2023CSB1112,2022CSB1202,0.99432321785144
2023CSB1112,2022CSB1329,0.9841922102579816
2023CSB1112,2023MCB1307,0.9870342446207373
2023CSB1112,2023MCB1298,0.9843809368893633
2023CSB1112,2023CSB1165,1.039640351066645
2023CSB1112,2022MCB1363,1.001551342553796
2023CSB1112,2023CSB1144,0.991777223483703
2023CSB1112,2023MCB1304,0.9900817876546935
2023CSB1112,2023MCB1284,0.9904850941529387
2023CSB1112,2023CSB1137,0.9875342078864617
2023CSB1112,2021CSB1122,0.9879525489456671
2023CSB1112,2022CSB1002,0.9843254463953899
2023CSB1112,2023MCB1291,0.9889039562942789
2023CSB1112,2023CSB1099,0.9904770007018004
2023CSB1112,2023CSB1156,0.9844231374350109
2023CSB1112,2023CSB1101,0.9919909079438594
2023CSB1112,2023CSB1106,0.9859081548324632
2023CSB1112,2023CSB1159,0.9907398065266271
2023CSB1112,2023CSB1163,0.9926337592358873
2023CSB1112,2023MCB1300,0.9635680067421042
2023CSB1112,2023CSB1123,0.9898273628198546
2023CSB1112,2022CSB1141,1.028725286909022
2023CSB1112,2023CSB1132,0.9914054338083523
2023CSB1112,2023CSB1096,0.987051249706322
2023CSB1112,2023CSB1168,1.134909397610888
2023CSB1112,2023MCB1317,0.9917606595707779
2023CSB1112,2023CSB1169,0.9867470452909264
2023CSB1112,2023MCB1297,0.9878849458168183
2023CSB1112,2023CSB1120,0.936681089576576
2023CSB1112,2023MCB1315,0.987203494352603
2023CSB1112,2023CSB1122,0.997410785794393
2023CSB1112,2023CSB1095,0.9914932142011176
2023CSB1112,2023MCB1316,0.988730540096034
2023CSB1112,2023MCB1311,0.9803515365146955
2023CSB1112,2023CSB1136,0.993766442907062
2023CSB1112,2022MCB1318,0.9902167901941914
2023CSB1112,2023CSB1174,0.9887345549172122
2023CSB1112,2022CSB1106,0.9884818370576633
2023CSB1112,2023CSB1091,0.9914813678799421
2023CSB1112,2023MCB1301,0.978402998088366
2023CSB1112,2023MCB1310,0.986539816749302
2023CSB1112,2022CSB1072,1.0130279087676402
2023CSB1112,2023CSB1114,0.9841189196111988
2023CSB1112,2023CSB1148,0.9861850564604765
2023CSB1112,2023CSB1104,0.9878079890881298
2023CSB1112,2023MCB1319,0.9933459493431198
2023CSB1112,2020MCB1225,0.9897323321408362
2023CSB1112,2023MCB1288,0.9931776685913434
2023CSB1112,2023CSB1125,0.9932052205749641
2023CSB1112,2022CSB1078,0.9732589507871875
2023CSB1112,2023CSB1138,0.9905512064780031
2023CSB1112,2022CSB1168,0.9970748143730731
2023CSB1112,2023MCB1286,1.035052250507652
2023CSB1112,2022CSB1150,1.0075652424117814
2023CSB1112,2023CSB1172,0.9893313120783741
2023CSB1112,2023CSB1110,0.9977018909029475
2023CSB1112,2023MCB1296,1.0019379208136279
2023CSB1112,2023CSB1108,0.9909866701936457
2023CSB1112,2023MCB1312,0.9961231254301938
2023CSB1112,2023CSB1103,0.9891012825403316
2023CSB1112,2023CSB1152,0.9918559989278526
2023CSB1112,2023MCB1289,0.9853925585975066
2023CSB1112,2022CSB1319,0.9742777471292443
2023CSB1112,2023CSB1092,0.9901837265349394
2023CSB1112,2023CSB1119,0.9902067597107542
2023CSB1112,2023CSB1161,0.9951394939600051
2023CSB1112,2023MCB1313,0.9835543468494952
2023CSB1112,2023MCB1306,0.9913439294211202
2023CSB1112,2023CSB1140,0.9988962450987904
2023CSB1112,2022CSB1314,0.9837407396739809
2023CSB1112,2023MCB1314,0.9875231992396911
2023CSB1112,2023MCB1308,0.9867035633571917
2023CSB1112,2023CSB1105,0.9906328588875914
2023CSB1112,2022CSB1157,0.9909555917621972
2023CSB1112,2022MCB1254,0.9958198271831677
2023CSB1112,2023CSB1158,0.9903854593359952
2023CSB1112,2023CSB1129,0.9965317318659992
2023CSB1112,2023MCB1293,0.9961857581228729
2023CSB1112,2023CSB1173,0.9897418463088904
2023CSB1112,2023CSB1094,0.9896082527596487
2023CSB1112,2022CSB1091,0.9902838004369952
2023CSB1112,2022CSB1070,0.9827643297644426
2023CSB1112,2023CSB1118,0.9899336099681196
2023CSB1112,2023CSB1124,0.9825366100751564
2023CSB1112,2023MCB1309,0.9880801892628605
2023CSB1112,2023CSB1126,0.9900274831933417
2023CSB1112,2023CSB1131,0.9925300885722754
2023CSB1112,2023CSB1128,0.9918635781399174
2023CSB1112,2023CSB1153,0.9740704116979566
2023CSB1112,2022CSB1297,1.0061401585029812
2023CSB1112,2023MCB1295,0.9809070605179918
2023CSB1112,2023MCB1303,0.9920875522918478
2023CSB1112,2022MCB1337,0.9907259594631446
2023CSB1112,2023MCB1290,0.9864881037973235
2023CSB1112,2021CSB1121,0.9870196676267723
2023CSB1112,2023MCB1318,0.985684901029138
2023CSB1112,2022MCB1380,0.9904977558209423
2023CSB1112,2023MCB1292,0.9839248900468951
2023CSB1112,2022CSB1136,1.0010007505172807
2023CSB1112,2023CSB1134,0.9917336076905454
2023CSB1112,2023CSB1170,0.9879960513771848
2023CSB1112,2023CSB1143,0.9915861642875974
2023CSB1112,2023CSB1155,0.993464780951318
2023CSB1167,2023MCB1294,1.0113551570021977
2023CSB1167,2023CSB1150,0.9993421572689809
2023CSB1167,2023CSB1102,0.9624863431337846
2023CSB1167,2023CSB1112,0.9256993604607965
2023CSB1167,2023CSB1167,1.5348105435784845
2023CSB1167,2023MCB1285,1.0403983505662975
2023CSB1167,2023CSB1164,1.0866709674786619
2023CSB1167,2023CSB1142,1.0954490642357966
2023CSB1167,2023MCB1299,1.0357904699187528
2023CSB1167,2023CSB1147,1.0008580759476062
2023CSB1167,2023CSB1097,0.9329006685897654
2023CSB1167,2022CSB1202,1.003310931768999
2023CSB1167,2022CSB1329,0.9870123379797576
2023CSB1167,2023CSB1130,1.0693425397708953
2023CSB1167,2023MCB1307,0.9340810142529472
2023CSB1167,2023MCB1298,1.0108007753183077
2023CSB1167,2023CSB1165,1.2621835488291338
2023CSB1167,2022MCB1363,1.074641828915741
2023CSB1167,2023CSB1144,0.9558036181390177
2023CSB1167,2023MCB1304,0.9887941654953692
2023CSB1167,2023MCB1284,1.0286816129915823
2023CSB1167,2023CSB1137,0.979158418295354
2023CSB1167,2021CSB1122,0.9607984846777242
2023CSB1167,2022CSB1002,0.8805739395776863
2023CSB1167,2023MCB1291,1.0091545593238669
2023CSB1167,2023CSB1099,1.0310165267580957
2023CSB1167,2023CSB1156,0.9069608208250678
2023CSB1167,2023CSB1101,1.0699912609736215
2023CSB1167,2023CSB1106,1.0162566923275895
2023CSB1167,2023CSB1159,1.0538211022081951
2023CSB1167,2023CSB1163,1.00073626553382
2023CSB1167,2023MCB1300,1.0041196470387947
2023CSB1167,2023CSB1123,1.0280632887096077
2023CSB1167,2022CSB1141,1.2808845341616237
2023CSB1167,2023CSB1132,1.0229866929018496
2023CSB1167,2023CSB1096,1.002691669151872
2023CSB1167,2023CSB1168,1.189955694964961
2023CSB1167,2023MCB1317,1.0325862436908717
2023CSB1167,2023CSB1169,0.9589979482154606
2023CSB1167,2023MCB1297,0.9745106460469316
2023CSB1167,2023CSB1120,0.8687477873509057
2023CSB1167,2023MCB1315,0.989485213824506
2023CSB1167,2023CSB1122,1.071394223134353
2023CSB1167,2023CSB1117,0.987276711969626
2023CSB1167,2023CSB1093,1.034824421802243
2023CSB1167,2023CSB1139,0.9779913835374958
2023CSB1167,2023CSB1115,1.0103822319517686
2023CSB1167,2023CSB1095,1.0038816297283724
2023CSB1167,2023MCB1316,1.009286047368426
2023CSB1167,2023MCB1311,0.9458423612922279
2023CSB1167,2023CSB1136,1.0410479839057345
2023CSB1167,2023CSB1135,1.1667350325023123
2023CSB1167,2022MCB1318,1.001309989560825
2023CSB1167,2023CSB1174,1.002933543623079
2023CSB1167,2022CSB1106,0.982398825833456
2023CSB1167,2023CSB1091,1.0197860192718005
2023CSB1167,2023MCB1301,0.896308150245488
2023CSB1167,2023MCB1310,1.0322275964872616
2023CSB1167,2022CSB1072,1.1315630209279564
2023CSB1167,2023CSB1145,1.0077203013595517
2023CSB1167,2023CSB1114,0.9530678604993433
2023CSB1167,2023CSB1148,0.9494857572173464
2023CSB1167,2023CSB1107,1.0327711291532262
2023CSB1167,2023CSB1104,1.034164772596469
2023CSB1167,2023CSB1133,0.9862240310444054
2023CSB1167,2023MCB1305,0.9841168734125815
2023CSB1167,2023MCB1319,0.9913392877567606
2023CSB1167,2020MCB1225,0.9660031861048648
2023CSB1167,2023MCB1288,1.0827849243916727
2023CSB1167,2023CSB1125,1.0374917528196321
2023CSB1167,2023CSB1141,0.9823400671361455
2023CSB1167,2022CSB1078,0.9690832093721724
2023CSB1167,2023CSB1109,1.0230226816185308
2023CSB1167,2023CSB1138,1.0312711370344398
2023CSB1167,2022CSB1168,0.9689266693529422
2023CSB1167,2023MCB1286,0.8577726345729288
2023CSB1167,2022CSB1150,1.0963814007997934
2023CSB1167,2023CSB1172,1.0093889672009544
2023CSB1167,2023CSB1110,1.126538116384067
2023CSB1167,2023MCB1296,1.0911935200214142
2023CSB1167,2023MCB1302,1.00935588245157
2023CSB1167,2023CSB1100,1.012422781416937
2023CSB1167,2023CSB1108,1.0682004527148043
2023CSB1167,2023CSB1116,1.0216415113169939
2023CSB1167,2023CSB1146,1.0007130286232093
2023CSB1167,2023MCB1312,1.0885077846627815
2023CSB1167,2023CSB1103,1.056495028229086
2023CSB1167,2023CSB1152,1.0573205019927847
2023CSB1167,2023MCB1289,0.9944439549310989
2023CSB1167,2022CSB1319,0.9021860171658356
2023CSB1167,2023CSB1092,1.0151502023344494
2023CSB1167,2023CSB1119,1.0303506637125028
